id,line_idx,lat,lng,green,score,reason
C001561,6850,32.941840,-105.805160,0.036,0,desert cull (greenness below threshold)
C001562,6859,32.940365,-105.802759,0.038,0,desert cull (greenness below threshold)
C001563,6879,32.939896,-105.798083,0.030,0,desert cull (greenness below threshold)
C001564,6885,32.938176,-105.791151,0.121,4,"The cyan line passes through and directly beside substantial tree cover throughout most of its path across this tile. The terrain shows scattered to moderate woodland patches with darker green vegetation (indicating trees) distributed along and beside the route. While not dense continuous forest, the line consistently encounters tree clusters and woodland areas rather than open desert, warranting a score of 4."
C001565,6886,32.937450,-105.790215,0.155,4,"The cyan line passes through and directly beside substantial tree cover (dark green woodland patches) for a significant portion of its path across this tile. The line clearly traverses through forested areas with visible tree canopy, though not uniformly dense throughout. There are also open areas with sparser vegetation, but the substantial tree cover contact along much of the route warrants a score of 4."
C001566,6892,32.936425,-105.785028,0.227,4,"The cyan line is clearly visible running diagonally across the image through substantial tree cover. The line passes through dense woodland/forest patches throughout most of its visible path, with dark green tree canopy visible along and around the route. There are some lighter clearings and open areas, but the predominant character is tree cover adjacent to and along the transmission line route, particularly on both sides and especially toward the left/upper portion of the image."
C001567,6908,32.942019,-105.826432,0.195,4,"The bright cyan line is clearly visible and passes through substantial tree cover throughout much of its path. The route runs through areas with consistent woodland/forest patches, with scattered trees and vegetation visible along most segments. While not completely dense forest, the line clearly encounters and passes adjacent to significant tree cover in multiple locations, particularly in the upper and middle portions of the route."
C001568,6951,33.002395,-105.868686,0.007,0,desert cull (greenness below threshold)
C001569,6956,33.001705,-105.872931,0.012,0,desert cull (greenness below threshold)
C001570,6969,32.999175,-105.874147,0.009,0,desert cull (greenness below threshold)
C001571,6972,32.991249,-105.878214,0.010,0,desert cull (greenness below threshold)
C001572,6979,32.995503,-105.879480,0.010,0,desert cull (greenness below threshold)
C001573,6984,32.998654,-105.879437,0.008,0,desert cull (greenness below threshold)
C001574,7005,32.807721,-106.000940,0.009,0,desert cull (greenness below threshold)
C001575,7008,32.807721,-106.005575,0.011,0,desert cull (greenness below threshold)
C001576,7011,32.807720,-106.010234,0.011,0,desert cull (greenness below threshold)
C001577,7014,32.807724,-106.014867,0.011,0,desert cull (greenness below threshold)
C001578,7017,32.807717,-106.019474,0.009,0,desert cull (greenness below threshold)
C001579,7020,32.806846,-106.022926,0.006,0,desert cull (greenness below threshold)
C001580,7051,32.809535,-105.985093,0.007,0,desert cull (greenness below threshold)
C001581,7096,32.755773,-105.994059,0.010,0,desert cull (greenness below threshold)
C001582,7098,32.756346,-105.997211,0.008,0,desert cull (greenness below threshold)
C001583,7099,32.756659,-105.998798,0.007,0,desert cull (greenness below threshold)
C001584,7105,32.769282,-105.987531,0.007,0,desert cull (greenness below threshold)
C001585,7108,32.771512,-105.987521,0.006,0,desert cull (greenness below threshold)
C001586,7116,32.779054,-105.985082,0.006,0,desert cull (greenness below threshold)
C001587,7123,32.776413,-105.986351,0.006,0,desert cull (greenness below threshold)
C001588,7140,32.743544,-105.977981,0.006,0,desert cull (greenness below threshold)
C001589,7147,32.745592,-105.975556,0.008,0,desert cull (greenness below threshold)
C001590,7152,32.749041,-105.975562,0.011,0,desert cull (greenness below threshold)
C001591,7165,32.745589,-105.971192,0.008,0,desert cull (greenness below threshold)
C001592,7176,32.743556,-105.973022,0.007,0,desert cull (greenness below threshold)
C001593,7180,32.743546,-105.969133,0.008,0,desert cull (greenness below threshold)
C001594,7184,32.743532,-105.964824,0.007,0,desert cull (greenness below threshold)
C001595,7188,32.740973,-105.964822,0.008,0,desert cull (greenness below threshold)
C001596,7192,32.739143,-105.964817,0.009,0,desert cull (greenness below threshold)
C001597,7194,32.737002,-105.964810,0.009,0,desert cull (greenness below threshold)
C001598,7196,32.735812,-105.964680,0.009,0,desert cull (greenness below threshold)
C001599,7211,32.745718,-105.961909,0.010,0,desert cull (greenness below threshold)
C001600,7214,32.743725,-105.960527,0.007,0,desert cull (greenness below threshold)
C001601,7218,32.744291,-105.955487,0.005,0,desert cull (greenness below threshold)
C001602,7223,32.744327,-105.952233,0.008,0,desert cull (greenness below threshold)
C001603,7227,32.744334,-105.947058,0.010,0,desert cull (greenness below threshold)
C001604,7231,32.744699,-105.942805,0.009,0,desert cull (greenness below threshold)
C001605,7234,32.744698,-105.939172,0.011,0,desert cull (greenness below threshold)
C001606,7238,32.744463,-105.934312,0.011,0,desert cull (greenness below threshold)
C001607,7239,32.744958,-105.932944,0.009,0,desert cull (greenness below threshold)
C001608,7241,32.745870,-105.930389,0.010,0,desert cull (greenness below threshold)
C001609,7243,32.746854,-105.927654,0.010,0,desert cull (greenness below threshold)
C001610,7246,32.746945,-105.923245,0.007,0,desert cull (greenness below threshold)
C001611,7254,32.740633,-105.939206,0.009,0,desert cull (greenness below threshold)
C001612,7257,32.745425,-105.945597,0.010,0,desert cull (greenness below threshold)
C001613,7259,32.746797,-105.945611,0.008,0,desert cull (greenness below threshold)
C001614,7263,32.749046,-105.945641,0.007,0,desert cull (greenness below threshold)
C001615,7268,32.750747,-105.945655,0.007,0,desert cull (greenness below threshold)
C001616,7270,32.752456,-105.945692,0.008,0,desert cull (greenness below threshold)
C001617,7272,32.754468,-105.945694,0.009,0,desert cull (greenness below threshold)
C001618,7279,32.756647,-105.947123,0.008,0,desert cull (greenness below threshold)
C001619,7282,32.745381,-105.950838,0.010,0,desert cull (greenness below threshold)
C001620,7286,32.744990,-105.953311,0.007,0,desert cull (greenness below threshold)
C001621,7291,32.748724,-105.953289,0.010,0,desert cull (greenness below threshold)
C001622,7292,32.749626,-105.953290,0.010,0,desert cull (greenness below threshold)
C001623,7328,32.749114,-105.960435,0.009,0,desert cull (greenness below threshold)
C001624,7344,32.739156,-105.969114,0.010,0,desert cull (greenness below threshold)
C001625,7349,32.736322,-105.970614,0.010,0,desert cull (greenness below threshold)
C001626,7352,32.737647,-105.972124,0.010,0,desert cull (greenness below threshold)
C001627,7357,32.732846,-105.969094,0.012,0,desert cull (greenness below threshold)
C001628,7358,32.731886,-105.970037,0.011,0,desert cull (greenness below threshold)
C001629,7363,32.728599,-105.966790,0.010,0,desert cull (greenness below threshold)
C001630,7380,32.738233,-105.977264,0.009,0,desert cull (greenness below threshold)
C001631,7388,32.769887,-105.947132,0.011,0,desert cull (greenness below threshold)
C001632,7394,32.797995,-105.945675,0.009,0,desert cull (greenness below threshold)
C001633,7396,32.799679,-105.945671,0.009,0,desert cull (greenness below threshold)
C001634,7398,32.801960,-105.945676,0.005,0,desert cull (greenness below threshold)
C001635,7402,32.826451,-105.959318,0.008,0,desert cull (greenness below threshold)
C001636,7410,32.826443,-105.954659,0.007,0,desert cull (greenness below threshold)
C001637,7419,32.826435,-105.949845,0.008,0,desert cull (greenness below threshold)
C001638,7423,32.824268,-105.948445,0.007,0,desert cull (greenness below threshold)
C001639,7449,32.819827,-105.943668,0.007,0,desert cull (greenness below threshold)
C001640,7454,32.818079,-105.940895,0.008,0,desert cull (greenness below threshold)
C001641,7466,32.822449,-105.940872,0.009,0,desert cull (greenness below threshold)
